title,originallink,link,description,pubDate,corp_name
<b>화승엔터프라이즈</b> 공매도 지속…공매 거래금액 소폭 늘어,http://www.pinpointnews.co.kr/view.php?ud=202106040738427476cd1e7f0bdf_45,http://www.pinpointnews.co.kr/view.php?ud=202106040738427476cd1e7f0bdf_45,한국거래소에 따르면 3일 <b>화승엔터프라이즈</b> 공매도는 1만2387주로 나타났다. 거래대금은 2억2600만원 규모다. 앞서 지난 2일 <b>화승엔터프라이즈</b>는 1만778주의 공매도가 진행됐고 이에 따른 거래 금액은... ,"Fri, 04 Jun 2021 07:40:00 +0900",화승엔터프라이즈
<b>화승엔터프라이즈</b> 공매도 지속…공매 거래금액 6억 규모,http://www.pinpointnews.co.kr/view.php?ud=20210601075350166cd1e7f0bdf_45,http://www.pinpointnews.co.kr/view.php?ud=20210601075350166cd1e7f0bdf_45,한국거래소에 따르면 31일 <b>화승엔터프라이즈</b> 공매도는 3만3781주로 나타났다. 거래대금은 6억3389만원 규모다. 앞서 지난 28일 <b>화승엔터프라이즈</b>는 3만5909주의 공매도가 진행됐고 이에 따른 거래 금액은... ,"Tue, 01 Jun 2021 07:54:00 +0900",화승엔터프라이즈
<b>화승엔터프라이즈</b> 공매도 급증…공매 거래금액 2배 늘어,http://www.pinpointnews.co.kr/view.php?ud=202105280741355860cd1e7f0bdf_45,http://www.pinpointnews.co.kr/view.php?ud=202105280741355860cd1e7f0bdf_45,한국거래소에 따르면 27일 <b>화승엔터프라이즈</b> 공매도는 3만1228주로 나타났다. 거래대금은 5억9567만원 규모다. 앞서 지난 26일 <b>화승엔터프라이즈</b>는 1만4739주의 공매도가 진행됐고 이에 따른 거래 금액은... ,"Fri, 28 May 2021 07:42:00 +0900",화승엔터프라이즈
<b>화승엔터프라이즈</b> 이익 부진했으나 당사 추정치 부합,http://www.betanews.net:8080/article/1265658.html,http://www.betanews.net:8080/article/1265658.html,"한화투자증권이 <b>화승엔터프라이즈</b>에 대해 투자 의견 매수와 목표 주가 2만4000원을 제시했다. <b>화승엔터프라이즈</b> 1분기 실적은 연결 기준 매출액 3,031억원(+6.6%, 이하 전년도 동기간 기준 동일), 영업이익 111억원(-38.9... ","Sat, 22 May 2021 19:52:00 +0900",화승엔터프라이즈
"[특징주] &quot;<b>화승엔터프라이즈</b>, 고객사 실적 호전 주목&quot;",http://www.sisaon.co.kr/news/articleView.html?idxno=127204,http://www.sisaon.co.kr/news/articleView.html?idxno=127204,"최근 3개월간 <b>화승엔터프라이즈</b> 주가변동 현황 ©네이버 금융 캡처 한화투자증권이 <b>화승엔터프라이즈</b>에 대한 투자의견을 BUY로, 목표주가를 2만 4000원으로 유지했다. 10일 <b>화승엔터프라이즈</b>는 전거래일보다 50원 내린... ","Mon, 10 May 2021 09:44:00 +0900",화승엔터프라이즈
<b>화승엔터프라이즈</b> 단기 부진보다는 주요 고객사 실적 호전에 주목해야,http://www.betanews.net:8080/article/1265300.html,http://www.betanews.net:8080/article/1265300.html,"한화투자증권이 <b>화승엔터프라이즈</b>에 대해 투자 의견 매수와 목표 주가 24만원을 제시했다. 증권사 자료에 따르면 <b>화승엔터프라이즈</b> 1분기 실적은 연결 기준 매출액 2,725억원(-4.2%, 이하 전년도 동기 대비 기준 동일)... ","Wed, 19 May 2021 23:46:00 +0900",화승엔터프라이즈
<b>SK</b>바이오사이언스 연구원과 셀카 찍는 송영길 대표,https://www.news1.kr/photos/view/?4975593,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005606651,"송영길 더불어민주당 대표가 15일 오후 경기도 성남시 SK바이오사이언스 판교연구소를 방문해 코로나19 토종백신 개발 현장을 살펴본후 최창원 <b>SK디스커버리</b> 부회장, 안재용 SK바이오사이언스 사장, 연구원들과... ","Wed, 15 Sep 2021 16:20:00 +0900",SK디스커버리
[부고]김철(<b>SK디스커버리</b>·SK케미칼 사장)씨 모친상,http://www.newsis.com/view/?id=NISX20210911_0001580377&cID=10904&pID=16000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010715027,"▲명제월씨 별세, 김철(<b>SK디스커버리</b>·SK케미칼 사장)·미식·혜식·영순·영숙·애경씨 모친상, 홍승숙씨 시모상, 홍승구·홍성완·이호연씨 빙모상, 김용환·김민지씨 조모상 = 11일, 삼성서울병원 장례식장... ","Sat, 11 Sep 2021 19:23:00 +0900",SK디스커버리
[부고]김철 <b>SK디스커버리</b>·SK케미칼 사장 모친상,https://www.donga.com/news/article/all/20210911/109205139/1,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003381576,"◇명제월 씨 별세·김철 <b>SK디스커버리</b> SK케미칼 사장 미식 혜식 영순 영숙 애경 씨 모친상·홍승숙 씨 시모상·홍승구 홍성완 이호연 씨 빙모상·김용환 김민지 씨 조모상=11일 삼성서울병원, 발인 13일 오전... ","Sat, 11 Sep 2021 20:39:00 +0900",SK디스커버리
[부음] 김철(<b>SK디스커버리</b>·SK케미칼 사장)씨 모친상,https://biz.chosun.com/notice/obituary/2021/09/12/R5NRJFBHJFD5JPQK2Z2SYFIGWU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=366&aid=0000760769,"김철(<b>SK디스커버리</b>·SK케미칼 사장)·미식·혜식·영순·영숙·애경씨 모친상, 홍승숙씨 시부상, 홍승구·성완·이호연씨 빙모상, 김용환·민지씨 조모상 일시 : 9월 11일 빈소 : 삼성서울병원 장례식장 2호실 발인 : 13일... ","Sun, 12 Sep 2021 20:00:00 +0900",SK디스커버리
[부고] 김철 <b>SK디스커버리</b>·SK케미칼 사장 모친상,https://www.seoul.co.kr/news/newsView.php?id=20210911500060&wlog_tag3=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003215526,"●명제월 씨 별세, 김철(<b>SK디스커버리</b>·SK케미칼 사장)·미식·혜식·영순·영숙·애경씨 모친상, 홍승숙씨 시모상, 홍승구·홍성완·이호연씨 빙모상, 김용환·김민지씨 조모상. 11일 삼성서울병원 장례식장... ","Sat, 11 Sep 2021 21:21:00 +0900",SK디스커버리
[부고] 김철(<b>SK디스커버리</b>·SK케미칼 사장)씨 모친상,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202109120053&t=NN,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000984185,"▲명제월씨 별세, 김철(<b>SK디스커버리</b>·SK케미칼 사장)·미식·혜식·영순·영숙·애경씨 모친상, 홍승숙씨 시모상, 홍승구·홍성완·이호연씨 빙모상, 김용환·김민지씨 조모상 = 11일, 삼성서울병원 장례식장 2호실... ","Sun, 12 Sep 2021 14:13:00 +0900",SK디스커버리
[부고] 김철씨(<b>SK디스커버리</b>·SK케미칼 사장) 모친상,http://news.mt.co.kr/mtview.php?no=2021091118510720281,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004643876,"■명제월씨 별세, 김철(<b>SK디스커버리</b>·SK케미칼 사장)·미식·혜식·영순·영숙·애경씨 모친상, 홍승숙씨 시모상, 홍승구·홍성완·이호연씨 빙모상, 김용환·김민지씨 조모상=11일, 빈소 삼성서울병원 장례식장 2호실... ","Sat, 11 Sep 2021 19:24:00 +0900",SK디스커버리
[부음] 김철(<b>SK디스커버리</b>ㆍSK케미칼 사장) 씨 모친상,https://www.etoday.co.kr/news/view/2061479,https://www.etoday.co.kr/news/view/2061479,"이투데이= | ▲명제월 씨 별세, 김철(<b>SK디스커버리</b>ㆍSK케미칼 사장)ㆍ미식ㆍ혜식ㆍ영순ㆍ영숙ㆍ애경 씨 모친상, 홍승숙 씨 시모상, 홍승구, 홍성완, 이호연 씨 빙모상, 김용환, 김민지 씨 조모상 = 삼성서울병원... ","Sat, 11 Sep 2021 18:42:00 +0900",SK디스커버리
[투달봇 14일 7:00] 미국증시로 본 개장 전 인사이트 #<b>SK디스커버리</b> #S-Oil #...,http://www.kukinews.com/newsView/kuk202109140011,http://www.kukinews.com/newsView/kuk202109140011,#<b>SK디스커버리</b> #S-Oil #예스코홀딩스 #이노션 #JB금융지주 #하나금융지주 #DGB금융지주,"Tue, 14 Sep 2021 07:08:00 +0900",SK디스커버리
"<b>현대그린푸드</b>, ‘그리팅몰’서 ‘원테이블’ 신상품 10% 할인",https://view.asiae.co.kr/article/2021091514095976404,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004970064,<b>현대그린푸드</b>는 오는 17일까지 ‘그리팅몰’에서 프리미엄 가정 간편식 ‘원테이블(1 TABLE)’의 신상품 ‘순살 명인명촌 고추장 닭갈비’를 10% 할인된 금액에 판매한다고 15일 밝혔다. <b>현대그린푸드</b>는 이외에도 고소한... ,"Wed, 15 Sep 2021 14:07:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, '그리팅몰'서 신상품 10% 할인 판매",http://www.ezyeconomy.com/news/articleView.html?idxno=112938,http://www.ezyeconomy.com/news/articleView.html?idxno=112938,<b>현대</b>백화점그룹 계열 종합식품기업 <b>현대그린푸드</b>는 이달 17일까지 그리팅몰에서 고급 가정간편식(HMR) 원테이블의 신상품 '순살 명인명촌 고추장 닭갈비(8010원)'를 10% 할인된 금액에 판매한다. 원테이블 신상품 '순살... ,"Wed, 15 Sep 2021 13:30:00 +0900",현대그린푸드
"&quot;<b>현대그린푸드</b>·<b>현대</b>百, 정규직 조리원 충원을&quot;",http://www.ksilbo.co.kr/news/articleView.html?idxno=913025,http://www.ksilbo.co.kr/news/articleView.html?idxno=913025,"▲ 금속노조 울산지부는 14일 남구 <b>현대</b>백화점 울산점 앞에서 기자회견을 열고, &quot;<b>현대그린푸드</b>와 <b>현대</b>백화점 정지선 회장은 성실교섭에 나서 정규직 조리원을 즉각 충원하라&quot;고 촉구했다.금속노조 울산지부는 14일 남구... ","Wed, 15 Sep 2021 00:12:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, '추석 차례상 세트 사전예약 기획전' 진행",http://www.newsis.com/view/?id=NISX20210908_0001575872&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010707736,<b>현대그린푸드</b>는 추석을 앞두고 오는 12일까지 그리팅몰에서 '추석 차례상 세트 사전예약 기획전'을 진행한다고 8일 밝혔다. 기획전에서는 그리팅의 인기제품 10종으로 구성한 제수음식 세트를 20% 할인된 금액에... ,"Wed, 08 Sep 2021 09:34:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 그리팅몰서 ‘추석 차례상 세트 사전예약 기획전’ 진행",https://www.dailian.co.kr/news/view/1030956/?sc=Naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002528248,<b>현대</b>백화점그룹 계열 종합식품기업 <b>현대그린푸드</b>는 추석을 앞두고 오는 12일까지 그리팅몰에서 ‘추석 차례상 세트 사전예약 기획전’을 진행한다고 8일 밝혔다. 이번 기획전에서는 동태전·육전·영광굴비 등... ,"Wed, 08 Sep 2021 09:30:00 +0900",현대그린푸드
[포토] <b>현대그린푸드</b> &quot;가정간편식 건강 반찬 선물세트 <b>현대</b>백화점서 만나세요...,http://biz.newdaily.co.kr/site/data/html/2021/09/07/2021090700129.html,http://biz.newdaily.co.kr/site/data/html/2021/09/07/2021090700129.html,뉴데일리 정상윤 기자 = <b>현대</b>백화점그룹 종합식품기업 <b>현대그린푸드</b>가 <b>현대</b>백화점 압구정본점 등 전국 16개 점포에서 가정간편식(HMR) 건강 반찬 선물세트를 판매한다. <b>현대그린푸드</b>가 이번에 선보이는 '그리팅... ,"Tue, 07 Sep 2021 14:28:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 조리가 간편한 ‘건강 반찬 선물세트’ 선물하세요",http://www.joseilbo.com/news/news_read.php?uid=432563&class=17&grp=,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002254215,<b>현대</b>백화점그룹의 <b>현대그린푸드</b>는 <b>현대</b>백화점 압구정본점 등 전국 16개 점포에서 가정간편식(HMR) 건강 반찬 선물세트를 판매한다고 7일 밝혔다. 이번에 선보이는 ‘그리팅 건강 반찬 선물세트’는 산지... ,"Tue, 07 Sep 2021 16:33:00 +0900",현대그린푸드
"&quot;트러플 오일부터 스테이크까지&quot;…<b>현대그린푸드</b>, '이탈리' 선물세트 선봬",https://www.news1.kr/articles/?4430648,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005595577,<b>현대그린푸드</b>는 추석을 맞아 오는 23일까지 <b>현대</b>백화점 전국 16개 모든 점포에서 '이탈리 추석 선물세트'를 판매한다고 10일 밝혔다. 이탈리는 마켓과 레스토랑을 결합한 그로서란트 매장으로 현재 11개국 30여개 매장을... ,"Fri, 10 Sep 2021 11:32:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, '이탈리 추석 선물세트' 9종 판매",http://www.newsworks.co.kr/news/articleView.html?idxno=570331,http://www.newsworks.co.kr/news/articleView.html?idxno=570331,<b>현대그린푸드</b>가 오는 23일까지 <b>현대</b>백화점 압구정본점 등 전국 16개 모든 점포에서 '이탈리 추석 선물세트'를 판매한다. '이탈리'는 마켓과 레스토랑이 결합된 프리미엄 그로서란트로 현재 11개국에서 30여개 매장이... ,"Fri, 10 Sep 2021 12:00:00 +0900",현대그린푸드
<b>현대그린푸드</b> '이탈리 추석 선물세트' 판매,http://www.consumuch.com/news/articleView.html?idxno=53135,http://www.consumuch.com/news/articleView.html?idxno=53135,<b>현대</b>백화점그룹 계열 종합식품기업 <b>현대그린푸드</b>가 추석을 맞아 오는 23일까지 <b>현대</b>백화점 압구정본점 등 전국 16개 모든 점포에서 '이탈리(EATALY) 추석 선물세트'를 판매한다. '이탈리'는 마켓(Grocery)과 레스토랑... ,"Fri, 10 Sep 2021 15:47:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 추석 차례상 세트 사전예약 기획전",https://view.asiae.co.kr/article/2021090810155571579,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004966029,<b>현대그린푸드</b>는 추석을 앞두고 오는 12일까지 그리팅몰에서 ‘추석 차례상 세트 사전예약 기획전’을 진행한다고 8일 밝혔다. 기획전에서는 동태전·육전·영광굴비 등 ‘그리팅’의 인기제품 10종으로... ,"Wed, 08 Sep 2021 10:13:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 동물복지·친환경 선물세트 출시",http://www.newsis.com/view/?id=NISX20210902_0001569262&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010697326,"<b>현대그린푸드</b>는 '지속 가능 선물세트' 30종을 오는 3일부터 20일까지 <b>현대</b>백화점 압구정본점 등 16개 전 점포에서 판매한다고 2일 밝혔다. 지속 가능 선물세트는 지속 가능성을 상품 구성 기준으로 두고, 동물복지나... ","Thu, 02 Sep 2021 09:24:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, '추석 차례상 세트' 풍성하게 담았다",http://www.smedaily.co.kr/news/articleView.html?idxno=213126,http://www.smedaily.co.kr/news/articleView.html?idxno=213126,사진/<b>현대그린푸드 현대</b>백화점그룹 계열 종합식품기업 <b>현대그린푸드</b>는 추석을 앞두고 오는 12일까지 그리팅몰에서 '추석 차례상 세트 사전예약 기획전'을 진행한다고 8일 밝혔다. 이번 기획전에서는 동태전·육전... ,"Wed, 08 Sep 2021 15:04:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 동물복지·친환경 선물세트 선보인다",http://www.edaily.co.kr/news/newspath.asp?newsid=01813846629176184,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005026019,<b>현대</b>백화점그룹 계열 종합식품기업 <b>현대그린푸드</b>는 ‘지속 가능 선물세트’ 30종을 오는 3일부터 20일까지 <b>현대</b>백화점 압구정본점 등 16개 전 점포에서 판매된다고 2일 밝혔다. <b>현대그린푸드</b> 동물복지 유기농... ,"Thu, 02 Sep 2021 09:45:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 그리팅몰서 '추석 차례상 세트 사전예약' 진행",http://www.newsworks.co.kr/news/articleView.html?idxno=569875,http://www.newsworks.co.kr/news/articleView.html?idxno=569875, <b>현대그린푸드</b>가 추석을 앞두고 오는 12일까지 그리팅몰에서 '추석 차례상 세트 사전예약 기획전'을 진행한다. 기획전에서는 동태전·육전·영광굴비 등 '그리팅'의 인기제품 10종으로 제수음식 세트를 구성해... ,"Wed, 08 Sep 2021 09:46:00 +0900",현대그린푸드
[브리핑] <b>현대그린푸드</b>·팔도·BBQ·bhc,http://www.4th.kr/news/articleView.html?idxno=2005179,http://www.4th.kr/news/articleView.html?idxno=2005179,"포쓰저널 서영길 기자 ◇ <b>현대그린푸드</b>, 추석 차례상 세트 사전예약 기획전 <b>현대그린푸드</b>는 추석을 앞두고 12일까지 그리팅몰에서 '추석 차례상 세트 사전예약 기획전'을 진행한다고 8일 밝혔다. 이번 기획전에서는... ","Wed, 08 Sep 2021 16:38:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 그리팅몰 통해 '추석 차례상 세트 사전예약 기획전' 진행",http://www.thefirstmedia.net/news/articleView.html?idxno=81737,http://www.thefirstmedia.net/news/articleView.html?idxno=81737,사진=<b>현대그린푸드 현대</b>백화점그룹 계열 종합식품기업 <b>현대그린푸드</b>는 추석을 앞두고 오는 12일까지 그리팅몰에서 '추석 차례상 세트 사전예약 기획전'을 진행한다고 8일 밝혔다. 이번 기획전에서는 동태전·육전... ,"Wed, 08 Sep 2021 14:26:00 +0900",현대그린푸드
"<b>현대그린푸드</b>, 동물복지·친환경 선물세트 선보여",https://view.asiae.co.kr/article/2021090210353393859,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004963142,<b>현대그린푸드</b>는 ‘지속 가능 선물세트’ 30종을 오는 3일부터 20일까지 <b>현대</b>백화점 압구정본점 등 16개 전 점포에서 판매한다고 2일 밝혔다. 지속 가능 선물세트는 지속 가능성을 상품 구성 기준으로 두고... ,"Thu, 02 Sep 2021 10:33:00 +0900",현대그린푸드
"<b>동원</b>그룹, 참치 넘어 축산물까지..'축육사업부문' 신설(종합)",http://www.edaily.co.kr/news/newspath.asp?newsid=02341926629180448,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005037993,"2006년 해태유업을 인수해 자리잡은 유업(乳業)과 그밖에 성과를 내는 사료<b>산업</b>, 양식업(<b>동원산업</b> 담당)도 단백질 생산과 가공의 전후방을 담당하며 힘을 보태고 있다. 강동만 <b>동원</b>F&amp;B 축육 부문 대표는 “그룹이... ","Wed, 15 Sep 2021 11:22:00 +0900",동원산업
'참치 회사' 꼬리표 뗀다…사업 확장 나선 <b>동원</b>그룹,https://www.hankyung.com/finance/article/2021091585571,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004605415,1996년 고려대 사회학과를 졸업한 직후 경남 창원의 <b>동원산업</b> 참치캔 공장의 생산직으로 업무를 시작했다. 당시 공장에는 회장님 아들이 취업했다는 소문이 돌았지만 현장 근로자들 사이에서 누가 ‘로열패밀리’인지... ,"Wed, 15 Sep 2021 17:20:00 +0900",동원산업
"<b>동원</b>, 하반기 신입 공채…메타버스 직무상담 도입",http://www.shinailbo.co.kr/news/articleView.html?idxno=1459735,http://www.shinailbo.co.kr/news/articleView.html?idxno=1459735,"13일 <b>동원</b>그룹에 따르면, <b>동원산업</b>과 <b>동원</b>F&amp;B, <b>동원</b>엔터프라이즈 등 10개 주요 계열사들은 IT(정보통신)와 생산기술, 영업 등 다양한 부문에서 총 150여명의 채용을 진행한다. <b>동원</b>그룹의 올 하반기 공채는 대학교... ","Mon, 13 Sep 2021 10:06:00 +0900",동원산업
"<b>동원</b>시스템즈, 2차전지용 알루미늄 생산공장에 '스마트팩토리' 구축",http://www.4th.kr/news/articleView.html?idxno=2005680,http://www.4th.kr/news/articleView.html?idxno=2005680,"<b>동원</b>엔터프라이즈 IT본부는 2019년부터 조미식품을 생산하는 <b>동원</b>홈푸드 충주공장을 시작으로 <b>동원산업</b>, <b>동원</b>F&amp;B, <b>동원</b>시스템즈 등 <b>동원</b>그룹 계열사 15개 사업장에 스마트팩토리를 구축해왔다. 향후 AI·IoT 등 핵심기술을... ","Thu, 16 Sep 2021 11:14:00 +0900",동원산업
"<b>동원</b>시스템즈, 2차전지용 알루미늄 생산공장··· 스마트팩토리 구축",http://www.pinpointnews.co.kr/view.php?ud=202109161055294011accfd60e02_45,http://www.pinpointnews.co.kr/view.php?ud=202109161055294011accfd60e02_45,"<b>동원</b>엔터프라이즈 IT본부는 2019년부터 조미식품을 생산하는 <b>동원</b>홈푸드 충주공장을 시작으로 <b>동원산업</b>, <b>동원</b>F&amp;B, <b>동원</b>시스템즈 등 <b>동원</b>그룹 계열사 15개 사업장에 스마트팩토리를 구축해왔다. 향후 AI·IoT 등... ","Thu, 16 Sep 2021 13:05:00 +0900",동원산업
"<b>동원</b>그룹, 하반기 신입 공채 실시…메타버스로 직무상담 제공",http://www.newsis.com/view/?id=NISX20210913_0001580988&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010716306,"<b>동원</b>그룹은 <b>동원산업</b>, <b>동원</b>F&amp;B, <b>동원</b>홈푸드, <b>동원</b>시스템즈, <b>동원</b>건설<b>산업</b>, <b>동원</b>엔터프라이즈 등 10개 주요 계열사에서 정보기술(IT), 생산기술, 신소재 개발, 물류, 연구, 마케팅, 영업 등 다양한 부문의 인재를 채용한다.... ","Mon, 13 Sep 2021 08:11:00 +0900",동원산업
"<b>동원</b>몰, ‘<b>동원</b> 선물세트’ 최대 45% 할인 ‘2021 추석 선물대전’ 진행",http://moneys.mt.co.kr/news/mwView.php?no=2021090411238076865,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000732189,"국내 최대 축산 도매 온라인몰 ‘금천미트’의 최고급 한우 선물세트 ‘<b>동원</b> 한우냉장 VIP세트’, 국내 최대 수산기업 <b>동원산업</b>의 고급 참치회 선물세트 ‘<b>동원</b> 참치회 블랙라벨 세트’, 종합 건강기능식품 브랜드... ","Mon, 06 Sep 2021 13:03:00 +0900",동원산업
슈퍼박테리아 관련주 크리스탈지노믹스·<b>영진약품</b> 상승...레고켐바이오·큐로...,http://www.thekpm.com/view.php?ud=20210912070132570442ef4e12e4_17,http://www.thekpm.com/view.php?ud=20210912070132570442ef4e12e4_17,"지난 10일 주식시장에서 크리스탈지노믹스 주가는 전일 대비 0.87% 오른 8160원, <b>영진약품</b>은 전일 대비 0.56% 오른 5400원으로 상승했다. 하지만 레고켐바이오 주가는 전일 대비 2.60% 내린 5만1400원, 큐로컴은 전일 대비 1.44... ","Sun, 12 Sep 2021 07:03:00 +0900",영진약품
"<b>영진약품</b>, 상반기 영업손실 69억…주력사업 부진 악화 영향",http://www.mdtoday.co.kr/mdtoday/index.html?no=428097,http://www.mdtoday.co.kr/mdtoday/index.html?no=428097,［메디컬투데이 이대현 기자］ <b>영진약품</b>이 영업적자가 지속돼 실적 부진이 이어지고 있는 것으로 확인됐다. 금융감독원 전자공시시스템에 따르면 <b>영진약품</b>의 올해 상반기 매출은 927억원으로 전년동기 대비 14... ,"Tue, 24 Aug 2021 07:14:00 +0900",영진약품
"[특징주] <b>영진약품</b>, 페노피그브레이트 캡슐 코로나19 감염 억제 소식에 부각",http://news.heraldcorp.com/view.php?ud=20210818000321,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001875744,미국 식품의약국(FDA) 승인 약물인 페노피브레이트가 코로나19 바이러스 감염 억제 효과가 있다는 소식이 전해지면서 페노피그브레이트을 성분으로 한 페노피딜캡슐을 제조 및 유통하고 있는 <b>영진약품</b>이 강세를... ,"Wed, 18 Aug 2021 11:05:00 +0900",영진약품
"<b>영진약품</b>, 상반기 매출 927억…전년동기비 14%↓",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=260233,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=260233,"<b>영진약품</b>은 8월 반기보고서 기준 2021년 상반기 매출 927억원으로 전년동기 대비 14% 감소(-151억원)했다. 이 기간 영업이익은 -69억원, 순이익은 -61억으로 적자로 전환됐다. 2021년 상반기 판매관리비는... ","Wed, 18 Aug 2021 16:36:00 +0900",영진약품
"<b>영진약품</b>, 주력사업 부진 악화…KT&amp;G 편입 후 최대적자 예고",http://medipana.com/news/news_viewer.asp?NewsNum=282968&MainKind=A&NewsKind=5&vCount=12&vKind=1,http://medipana.com/news/news_viewer.asp?NewsNum=282968&MainKind=A&NewsKind=5&vCount=12&vKind=1,"<b>영진약품</b>이 코로나19 사태 이후 매출 부진과 주력사업 악화를 동시에 겪고 있다. 수 분기 계속된 영업적자가 향후 지속될 가능성도 적잖은 상황이다. 22일 업계에 따르면, 올해 상반기 <b>영진약품</b> 매출액 926억원 중... ","Mon, 23 Aug 2021 06:18:00 +0900",영진약품
KT&amp;G생명과학 전 대표 구속영장 검찰 기각,http://www.newsway.co.kr/news/view?tp=1&ud=2021081819302046395,http://www.newsway.co.kr/news/view?tp=1&ud=2021081819302046395,KT&amp;G생명과학과 <b>영진약품</b> 간 부당합병 의혹을 받고 있는 KT&amp;G 관계자 등의 구속영장이 기각됐다. 18일 사법당국에 따르면 서울경찰청 금융범죄수사대는 박모 KT&amp;G 생명과학 전 대표와 본사 사업부에 근무했던 직원을... ,"Wed, 18 Aug 2021 19:42:00 +0900",영진약품
면역항암제 관련주 엔케이맥스·코디엠 흐뭇...유한양행·<b>영진약품</b> 흔들,http://www.thekpm.com/view.php?ud=20210909174236133642ef4e12e4_17,http://www.thekpm.com/view.php?ud=20210909174236133642ef4e12e4_17,"하지만 유한양행 주가는 전일 대비 2.45% 내린 6만3600원, <b>영진약품</b>은 전일 대비 2.36% 내린 5370원으로 하락했다. 그밖에 박셀바이오, 유틸렉스, 에이비엘바이오, 차바이오텍, KH필룩스, 제넥신 등은 상승한 반면... ","Thu, 09 Sep 2021 17:44:00 +0900",영진약품
슈퍼박테리아 관련주 큐로컴·레고켐바이오 반색...<b>영진약품</b>·이연제약 조용,http://www.thekpm.com/view.php?ud=20210909174933486642ef4e12e4_17,http://www.thekpm.com/view.php?ud=20210909174933486642ef4e12e4_17,"하지만 <b>영진약품</b> 주가는 전일대비 2.36% 내린 5370원, 이연제약은 전일 대비 1.75% 내린 5만6200원으로 하락했다. 그밖에 동아에스티, 씨젠, 인트론바이오 등은 상승한 반면 크리스탈지노믹스, 종근당바이오, 파루 등은... ","Thu, 09 Sep 2021 17:50:00 +0900",영진약품
슈퍼박테리아 관련주 크리스탈지노믹스·인트론바이오·큐로컴·<b>영진약품</b> 반색,http://www.thekpm.com/view.php?ud=20210830161059531742ef4e12e4_17,http://www.thekpm.com/view.php?ud=20210830161059531742ef4e12e4_17,"또 큐로컴 주가는 전일 대비 1.40% 오른 1445원, <b>영진약품</b>은 전일 대비 1.30% 오른 5460원에 거래됐다. 그밖에 씨젠, 파루 등은 상승한 반면 종근당바이오, 동아에스티, 이연제약, 레고켐바이오 등은 하락했다. 항생제를 자주... ","Mon, 30 Aug 2021 16:12:00 +0900",영진약품
