title,originallink,link,description,pubDate
[종합] '청년 일자리'부터 챙긴 이재용… &quot;최선 다해 힘 보태겠다&quot;,http://www.getnews.co.kr/news/articleView.html?idxno=550410,http://www.getnews.co.kr/news/articleView.html?idxno=550410,"김부겸 국무총리(왼쪽)가 14일 서울 서초구 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 교육 현장을 방문, 간담회를 마치고 이재용 <b>삼성전자</b> 부회장(오른쪽)과 박수치고 있다. / 사진 출처 = 연합뉴스 이재용 <b>삼성전자</b>... ","Tue, 14 Sep 2021 14:38:00 +0900"
"공정위, 구글에 과징금 2074억 부과...경쟁 OS 진입 저해 사유",http://www.cctvnews.co.kr/news/articleView.html?idxno=230443,http://www.cctvnews.co.kr/news/articleView.html?idxno=230443,공정위는 14일 <b>삼성전자</b> 등 기기제조사에게 안드로이드 변형 OS(포크 OS) 탑재 기기 생산을 못하도록 해 경쟁 OS의 시장진입을 방해하고 혁신을 저해한 구글의 행위에 대해 시정명령과 함께 과징금... ,"Tue, 14 Sep 2021 14:38:00 +0900"
찾아주는 고객이 있어 오늘도 출근합니다,http://www.dailytw.kr/news/articleView.html?idxno=22196,http://www.dailytw.kr/news/articleView.html?idxno=22196,"<b>삼성</b>그룹 공채에 합격하여 4주간의 합숙 교육을 받은 후, 수원에 위치한 <b>삼성전자</b> 설계실에 배치를 받았습니다. 첫 출근 날, 사무실에 앉아 있던 100여 명의 직원들이 모두 저를 바라보았습니다. &quot;박천웅 씨 환영합니다.... ","Tue, 14 Sep 2021 14:38:00 +0900"
이재용 부회장 &quot;3년 간 청년 일자리 3만개 더 창출&quot;…김부겸 총리 &quot;진심으로 ...,http://www.econonews.co.kr/news/articleView.html?idxno=216995,http://www.econonews.co.kr/news/articleView.html?idxno=216995,"김부겸 국무총리가 2021년 9월 14일 서울 서초구 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 교육 현장을 방문, 이재용 <b>삼성전자</b> 부회장을 비롯한 사장단과 참석해 박수하고 있다. (뉴시스/공동취재사진) 이재용 <b>삼성전자</b>... ","Tue, 14 Sep 2021 14:38:00 +0900"
"<b>삼성전자</b>, 원격 화상회의 맞춤형 '웹캠 모니터' 글로벌 론칭",http://www.cctvnews.co.kr/news/articleView.html?idxno=230438,http://www.cctvnews.co.kr/news/articleView.html?idxno=230438,"코로나19 장기화로 기업들의 비대면 업무환경 구축이 가속화되고 있는 가운데 14일 <b>삼성전자</b>가 화상 회의에 최적화된 '웹캠 모니터'를 북미, 유럽, 동남아 등 글로벌 주요 시장에 출시한다고 밝혔다. 이번에 선보인... ","Tue, 14 Sep 2021 14:38:00 +0900"
"이재용, 청년일자리 3만개 추가…정부 난제 해소",http://www.shinailbo.co.kr/news/articleView.html?idxno=1460575,http://www.shinailbo.co.kr/news/articleView.html?idxno=1460575,출소 한 달여 만에 첫 공식일정에 나선 이재용 <b>삼성전자</b> 부회장이 청년 일자리 3만개 창출을 약속했다. ‘청년 고용’을 직접 공식화한 이 부회장은 정부와 국민적 공감대를 얻게 됐다. 이재용 부회장은 김부겸... ,"Tue, 14 Sep 2021 14:38:00 +0900"
[현장] '일자리 해결사' 이재용…&quot;청년들의 희망 위해 최선 다할 것&quot;,http://www.inews24.com/view/1404377,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000624162,김부겸 국무총리와 만난 이재용 <b>삼성전자</b> 부회장이 사회공헌 활동을 통한 청년 일자리 3만 개 창출을 약속했다. 가석방으로 출소한 후 첫 대외 행보에서 일자리 확대를 약속하며 CSR에 힘을 싣겠다는 의지를 드러낸... ,"Tue, 14 Sep 2021 14:36:00 +0900"
이재용 첫 공식 일정에서 '일자리 3만개 창출' 약속...시대 화두 화답,http://www.etnews.com/20210914000209,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002969571,이재용 <b>삼성전자</b> 부회장이 첫 공식 일정에서 3만개 일자리 창출을 약속했다. <b>삼성</b>은 국무총리실과 14일 서울 역삼동 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 서울 캠퍼스에서 '청년 희망 ON' 프로젝트 파트너십을 체결하고... ,"Tue, 14 Sep 2021 14:36:00 +0900"
"<b>삼성전자</b>, 3분기도 반도체 1위…SK하이닉스 10% 성장 전망",http://www.kpinews.co.kr/news/articleView.html?idxno=157671,http://www.kpinews.co.kr/news/articleView.html?idxno=157671,<b>삼성전자</b>가 지난 2분기에 이어 올 3분기도 전세계 반도체 매출 1위를 차지할 것이란 전망이다. SK하이닉스도  직전 분기 대비 10% 성장이 예상된다. 14일 반도체 전문 시장조사업체 IC인사이츠가 최근 발표한... ,"Tue, 14 Sep 2021 14:36:00 +0900"
"SKIET, RE100 선언…&quot;2025년 전체 전력 60% 친환경 전환&quot;",https://www.joongang.co.kr/article/25007066,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=025&aid=0003135002,"한국 대표 기업인 <b>삼성전자</b>는 2018년 6월 글로벌 재생 에너지 계획을 발표하면서 RE100 참여 의사를 표명한 적 있으나, 아직 참여를 신청하지 않고 있다. 다양한 방식의 재생 에너지 사용 방안을 검토했으나... ","Tue, 14 Sep 2021 14:35:00 +0900"
이재용 첫 공식 대외활동···&quot;청년일자리 3년간 3만개 만들 것&quot;,https://www.ekn.kr/web/view.php?key=20210914010002331,https://www.ekn.kr/web/view.php?key=20210914010002331,&quot;청년들의 희망을 위해 최선을 다해 힘을 보태겠습니다.&quot; 이재용 <b>삼성전자</b> 부회장이 출소 이후 첫 공식 대외활동을 시작하며 꺼낸 말이다. 14일 재계에 따르면 이 부회장은 이날 서울 강남구 역삼동에서 진행된 ‘<b>삼성</b>... ,"Tue, 14 Sep 2021 14:34:00 +0900"
"김 총리, 이재용에 &quot;청년일자리 3만개 창출 약속…감사&quot;(종합)",http://www.newsis.com/view/?id=NISX20210914_0001583396&cID=10301&pID=10300,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=003&aid=0010720209,이재용 <b>삼성전자</b> 부회장을 만나 <b>삼성</b>그룹 차원의 일자리 창출 기여 방안을 논의했다. 김 총리는 이날 서울 강남구 역삼동 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 서울캠퍼스에서 열린 '청년희망 온(ON) 프로젝트... ,"Tue, 14 Sep 2021 14:34:00 +0900"
"<b>삼성전자</b>, 화상 회의 최적화 '웹캠 모니터' 출시",http://www.newspim.com/news/view/20210914000751,http://www.newspim.com/news/view/20210914000751,"<b>삼성전자</b>가 화상 회의에 최적화된 '웹캠(Webcam) 모니터'를 14일 북미, 유럽, 동남아 등 글로벌 주요 시장에 출시한다고 밝혔다. <b>삼성</b> 웹캠 모니터(모델명: S40VA, 24형)는 필요한 때만 꺼내 쓸 수 있도록 화상 회의용... ","Tue, 14 Sep 2021 14:34:00 +0900"
해외 디자인상 휩쓴 KAIST 교수 '사장급'으로 영입한 롯데…디자인경영 박차,https://www.hankyung.com/economy/article/202109144399g,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004604716,"바이오팀장인 이원직 상무는 미국 제약사 BMS, 셀트리온을 거쳐 2010년 <b>삼성전자</b> 사업추진단에 합류했다. <b>삼성</b>바이오로직스 품질팀장을 거쳐 DP사업부장을 역임했다. 바이오팀은 기존 바이오 업체 인수, 제약사와의... ","Tue, 14 Sep 2021 14:33:00 +0900"
"공정위, 구글에 과징금 2074억원 부과...OS 갑질에 '철퇴'",http://www.babytimes.co.kr/news/articleView.html?idxno=50317,http://www.babytimes.co.kr/news/articleView.html?idxno=50317,공정위는 <b>삼성전자</b> 등 기기 제조사에 안드로이드 변형 OS 탑재 기기를 생산하지 못하도록 한 구글의 행위가 '시장진입 방해'와 '혁신 저해'라고 판단했다. 그동안 구글은 기기 제조사와 플레이스토어 라이선스 계약과... ,"Tue, 14 Sep 2021 14:32:00 +0900"
이재용 첫 공식행보는 청년 일자리...&quot;청년들의 희망 위해 최선 다하겠다&quot;,https://www.ngetnews.com/news/articleView.html?idxno=403177,https://www.ngetnews.com/news/articleView.html?idxno=403177,뉴스저널리즘 김국헌 기자 = 이부겸 국무총리(좌)와 이재용 부회장(우).(사진=뉴시스) 이재용 <b>삼성전자</b> 부회장의 첫 공식 행보는 '청년 일자리 창출'이었다. 14일 이재용 <b>삼성전자</b> 부회장은 김부겸 국무총리와 만나 향후... ,"Tue, 14 Sep 2021 14:31:00 +0900"
"<b>삼성전자</b>, 웹캠 내장 24인치 화상회의용 모니터 출시",http://www.joseilbo.com/news/news_read.php?uid=433177&class=78&grp=,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=004&oid=123&aid=0002254788,"<b>삼성전자</b>가 화상 회의에 최적화된 24인치 ‘웹캠(Webcam) 모니터’를 14일 북미, 유럽, 동남아 등 글로벌 주요 시장에 출시한다. 필요한 때만 꺼내 쓸 수 있도록 화상 회의용 웹캠 카메라와 마이크가 디스플레이... ","Tue, 14 Sep 2021 14:30:00 +0900"
"'프로포폴 불법 투약' 혐의 하정우, 1심서 벌금 3000만원···검찰 구형보다...",https://www.khan.co.kr/national/court-law/article/202109141428001,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=032&aid=0003098191,하씨가 프로포폴을 처방·투약받은 병원은 이재용 <b>삼성전자</b> 부회장과 채승석 전 애경개발 대표 등에게도 프로포폴을 불법 투약한 혐의를 받는 곳이다. 법정을 빠져나온 하씨는 “특별히 선고 결과에 대해 드릴 말씀은... ,"Tue, 14 Sep 2021 14:29:00 +0900"
"롯데, 혁신 위해 ‘디자인경영센터’ 신설… 카이스트 교수 영입",https://www.asiatoday.co.kr/view.php?key=20210914010008116,https://www.asiatoday.co.kr/view.php?key=20210914010008116,"바이오팀장인 이원직 상무는 2010년 <b>삼성전자</b> 사업추진단에 합류, <b>삼성</b>바이오로직스 품질팀장을 거쳐 DP사업부장을 지냈다.지난 3월에는 롯데쇼핑 e커머스사업부장으로 이베이 전략기획본부장 출신 나영호 부사장을... ","Tue, 14 Sep 2021 14:28:00 +0900"
"[특징주] <b>삼성전자</b>, 3분기도 반도체 매출 1위 예상…주가 상승세",http://www.newsworks.co.kr/news/articleView.html?idxno=571053,http://www.newsworks.co.kr/news/articleView.html?idxno=571053,<b>삼성전자</b>의 주가가 1%대 상승세를 보이고 있다. 14일 오후 2시 1분 기준 <b>삼성전자</b>는 전 거래일 대비 1300원(1.70%) 오른 7만7600원에 거래되고 있다. <b>삼성전자</b>가 올해 3분기 글로벌 반도체 시장에서 인텔을 누르고... ,"Tue, 14 Sep 2021 14:28:00 +0900"
진격의 롯데…헬스케어·바이오와 함께 '디자인' 키운다,http://www.g-enews.com/ko-kr/news/article/news_all/202109141202027181bc88014e31_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202109141202027181bc88014e31_1/article.html,"바이오팀장인 이원직 상무는 지난 2010년 <b>삼성전자</b> 사업추진단에 합류, <b>삼성</b>바이오로직스 품질팀장을 거쳐 DP사업부장을 역임했다. 이전에는 미국 제약사 BMS에 근무하며 셀트리온 CMO(위탁생산) 프로젝트의 품질부문을... ","Tue, 14 Sep 2021 14:28:00 +0900"
이재용 공식 외부일정… 총리와 청년일자리 창출 논의,http://www.seoulwire.com/news/articleView.html?idxno=451307,http://www.seoulwire.com/news/articleView.html?idxno=451307,이재용 <b>삼성전자</b> 부회장이 가석방 이후 첫 공식 외부일정으로 <b>삼성</b> 청년 소프트웨어 아카데미에 참석해 김부겸 국무총리와 청년 일자리 창출 관련 간담회를 진행했다. 사진=이태구 기자  <b>삼성</b>이 정부의 청년 일자리... ,"Tue, 14 Sep 2021 14:28:00 +0900"
공정위 철퇴 맞은 구글 &quot;공정위 중요 요소 간과…항소한다&quot;,http://www.inews24.com/view/1404348,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000624159,앞서 공정위는 이날 브리핑을 통해 구글이 <b>삼성전자</b> 등 기기 제조사에 안드로이드 변형 OS(포크 OS) 탑재 기기를 생산하지 못하게 함으로써 경쟁 OS의 시장진입을 방해하고 혁신을 저해했다며 2천74억원의 과징금을... ,"Tue, 14 Sep 2021 14:27:00 +0900"
이재용 부회장 “청년들 희망 위해 최선 다해 힘 보태겠다”,http://www.ajunews.com/view/20210914141224104,http://www.ajunews.com/view/20210914141224104,"가석방 후 첫 공식행보...<b>삼성</b>, ‘청년희망ON’ 프로젝트로 3년간 3만개 일자리 창출 장문기 기자 mkmk@ajunews.com 이재용 <b>삼성전자</b> 부회장이 가석방 이후 경제계에 처음으로 던진 화두는 ‘청년들의 희망’이었다. 이... ","Tue, 14 Sep 2021 14:26:00 +0900"
이재용 부회장 '동행 비전' 확대… &quot;청년 희망 위해 힘 보태겠다&quot;,http://biz.newdaily.co.kr/site/data/html/2021/09/14/2021091400132.html,http://biz.newdaily.co.kr/site/data/html/2021/09/14/2021091400132.html,뉴데일리 조재범 기자 = 이재용 <b>삼성전자</b> 부회장이 청년 일자리 창출을 위해 힘을 보태겠다고 강조했다. <b>삼성</b>그룹은 14일 오전 국무총리실과 서울 역삼동에 위치한 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)... ,"Tue, 14 Sep 2021 14:26:00 +0900"
"[IT돋보기] 공정위, 구글 OS 갑질 6년 만에 결론냈다…&quot;독점적 지위 남용&quot;",http://www.inews24.com/view/1404345,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000624158,"공정위는 구글이 <b>삼성전자</b> 등 기기 제조사에 안드로이드 변형 OS(포크 OS) 탑재 기기를 생산하지 못하게 함으로써 경쟁 OS의 시장진입을 방해하고 혁신을 저해했다고 판단했다. ◆구글 OS 갑질로 결론, 배경은? 문제가 된... ","Tue, 14 Sep 2021 14:26:00 +0900"
첫 공식 일정으로 ‘청년 고용’ 택한 이재용… 3년간 7만개 일자리 창출,https://biz.chosun.com/industry/company/2021/09/14/G7AFW2K3ZBF3DNBES2TWXXSXRU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000761126,이재용 <b>삼성전자</b>(005930) 부회장이 14일 청년 교육 현장에서 김부겸 국무총리를 만나 앞으로 3년간 3만개의 직·간접 일자리를 창출하겠다고 약속했다. 이는 <b>삼성</b>그룹이 지난달 발표한 4만명 채용 계획과 별도로... ,"Tue, 14 Sep 2021 14:25:00 +0900"
"성능에 올인 i7, MX450 외장 그래픽 고성능 15인치 <b>삼성</b> 노트북 NT550XDZ-GD7...",http://www.ilovepc.co.kr/news/articleView.html?idxno=40729,http://www.ilovepc.co.kr/news/articleView.html?idxno=40729,"◇ 11세대 i7, MX450 외장그래픽 고성능 노트북 '<b>삼성전자</b> 노트북 플러스2 NT550XDZ-GD7AG' <b>삼성</b> 노트북 플러스2 NT550XDZ-GD7AG는 MX450 외장 그래픽이 탑재된 노트북이다. 활용성을 높여주는 다양한 포트 지원과... ","Tue, 14 Sep 2021 14:24:00 +0900"
"김부겸, 청년 일자리 3만개 약속한 이재용에 &quot;<b>삼성</b>다운 과감한 결단&quot;",https://www.asiatoday.co.kr/view.php?key=20210914010008111,https://www.asiatoday.co.kr/view.php?key=20210914010008111,이재용 <b>삼성전자</b> 부회장이 14일 김부겸 국무총리를 만나 청년 일자리 3만개 창출을 약속했다.지난달 13일 가석방으로 출소한 이후 공식 행보가 없었던 이 부회장이 청년들의 가장 큰 고민인 일자리에 대한 사회공헌... ,"Tue, 14 Sep 2021 14:24:00 +0900"
"유니씨앤씨, 추석맞이 역대급 할인 제공하는 <b>삼성전자</b> 갤럭시북 추석 앵콜전 ...",http://www.ilovepc.co.kr/news/articleView.html?idxno=40723,http://www.ilovepc.co.kr/news/articleView.html?idxno=40723, <b>삼성전자</b> 공식 파트너사 유니씨앤씨는 지난 추석특집 선물대전의 성원에 힘입어 <b>삼성전자</b> 갤럭시북 프로 / 프로360 인기모델을 대상으로 네이버페이 최대 65만원 할인 혜택과 최대 12개월 무이자 할부 및... ,"Tue, 14 Sep 2021 14:24:00 +0900"
"이재용, &quot;청년 일자리 3만명 창출&quot;..지난달 공언 합치면 7만명",http://www.4th.kr/news/articleView.html?idxno=2005538,http://www.4th.kr/news/articleView.html?idxno=2005538,"포쓰저널 염지은 기자 김부겸 국무총리(왼쪽)가 14일 서울 서초구 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 교육 현장을 방문, 이재용 <b>삼성전자</b> 부회장을 만나 대화하고 있다./사진=연합뉴스 이재용 <b>삼성전자</b> 부회장이... ","Tue, 14 Sep 2021 14:24:00 +0900"
